testing_network,generating_network,target_class,som_mode,predicted_class,filename,fastlin_eps
Dense2x30,Dense2x20,1,independent,1,Dense2x20_1_independent.png,1.93359375
Dense2x30,Dense2x20,1,mean_relative,2,Dense2x20_1_mean_relative.png,3.0224609375
Dense2x30,Dense2x20,1,second_place_relative,1,Dense2x20_1_second_place_relative.png,1.4208984375
Dense2x30,Dense2x20,3,independent,3,Dense2x20_3_independent.png,19.6728515625
Dense2x30,Dense2x20,3,mean_relative,3,Dense2x20_3_mean_relative.png,15.01953125
Dense2x30,Dense2x20,3,second_place_relative,3,Dense2x20_3_second_place_relative.png,15.576171875
Dense2x30,Dense2x22,0,independent,0,Dense2x22_0_independent.png,10.498046875
Dense2x30,Dense2x22,0,mean_relative,0,Dense2x22_0_mean_relative.png,11.2548828125
Dense2x30,Dense2x22,0,second_place_relative,0,Dense2x22_0_second_place_relative.png,14.74609375
Dense2x30,Dense2x22,1,independent,1,Dense2x22_1_independent.png,4.39453125
Dense2x30,Dense2x22,1,mean_relative,2,Dense2x22_1_mean_relative.png,17.6953125
Dense2x30,Dense2x22,1,second_place_relative,1,Dense2x22_1_second_place_relative.png,3.30078125
Dense2x30,Dense2x22,3,independent,3,Dense2x22_3_independent.png,9.5654296875
Dense2x30,Dense2x22,3,mean_relative,3,Dense2x22_3_mean_relative.png,10.9423828125
Dense2x30,Dense2x22,3,second_place_relative,3,Dense2x22_3_second_place_relative.png,17.763671875
Dense2x30,Dense2x23,0,independent,0,Dense2x23_0_independent.png,10.5712890625
Dense2x30,Dense2x23,0,mean_relative,0,Dense2x23_0_mean_relative.png,8.173828125
Dense2x30,Dense2x23,0,second_place_relative,0,Dense2x23_0_second_place_relative.png,12.0263671875
Dense2x30,Dense2x23,1,independent,3,Dense2x23_1_independent.png,4.8974609375
Dense2x30,Dense2x23,1,mean_relative,3,Dense2x23_1_mean_relative.png,3.759765625
Dense2x30,Dense2x23,1,second_place_relative,3,Dense2x23_1_second_place_relative.png,0.263671875
Dense2x30,Dense2x23,3,independent,3,Dense2x23_3_independent.png,21.0693359375
Dense2x30,Dense2x23,3,mean_relative,3,Dense2x23_3_mean_relative.png,19.716796875
Dense2x30,Dense2x23,3,second_place_relative,3,Dense2x23_3_second_place_relative.png,19.8828125
Dense2x30,Dense2x28,0,independent,0,Dense2x28_0_independent.png,14.3798828125
Dense2x30,Dense2x28,0,mean_relative,0,Dense2x28_0_mean_relative.png,12.3779296875
Dense2x30,Dense2x28,0,second_place_relative,0,Dense2x28_0_second_place_relative.png,13.1396484375
Dense2x30,Dense2x28,1,independent,1,Dense2x28_1_independent.png,0.5859375
Dense2x30,Dense2x28,1,mean_relative,1,Dense2x28_1_mean_relative.png,0.2197265625
Dense2x30,Dense2x28,1,second_place_relative,2,Dense2x28_1_second_place_relative.png,0.37109375
Dense2x30,Dense2x28,3,independent,3,Dense2x28_3_independent.png,19.6142578125
Dense2x30,Dense2x28,3,mean_relative,3,Dense2x28_3_mean_relative.png,19.951171875
Dense2x30,Dense2x28,3,second_place_relative,3,Dense2x28_3_second_place_relative.png,20.13671875
Dense2x30,Dense2x29,0,independent,0,Dense2x29_0_independent.png,11.865234375
Dense2x30,Dense2x29,0,mean_relative,0,Dense2x29_0_mean_relative.png,12.12890625
Dense2x30,Dense2x29,0,second_place_relative,0,Dense2x29_0_second_place_relative.png,12.421875
Dense2x30,Dense2x29,1,independent,1,Dense2x29_1_independent.png,5.0537109375
Dense2x30,Dense2x29,1,mean_relative,2,Dense2x29_1_mean_relative.png,0.3125
Dense2x30,Dense2x29,1,second_place_relative,1,Dense2x29_1_second_place_relative.png,5.0341796875
Dense2x30,Dense2x29,3,independent,3,Dense2x29_3_independent.png,22.01171875
Dense2x30,Dense2x29,3,mean_relative,3,Dense2x29_3_mean_relative.png,19.39453125
Dense2x30,Dense2x29,3,second_place_relative,3,Dense2x29_3_second_place_relative.png,20.9033203125
Dense2x30,Dense2x30,0,independent,0,Dense2x30_0_independent.png,15.0390625
Dense2x30,Dense2x30,0,mean_relative,0,Dense2x30_0_mean_relative.png,14.21875
Dense2x30,Dense2x30,0,second_place_relative,0,Dense2x30_0_second_place_relative.png,16.5966796875
Dense2x30,Dense2x30,1,independent,1,Dense2x30_1_independent.png,10.0048828125
Dense2x30,Dense2x30,1,mean_relative,1,Dense2x30_1_mean_relative.png,10.1171875
Dense2x30,Dense2x30,1,second_place_relative,1,Dense2x30_1_second_place_relative.png,10.9716796875
Dense2x30,Dense2x30,3,independent,3,Dense2x30_3_independent.png,22.9345703125
Dense2x30,Dense2x30,3,mean_relative,3,Dense2x30_3_mean_relative.png,20.7958984375
Dense2x30,Dense2x30,3,second_place_relative,3,Dense2x30_3_second_place_relative.png,25.2490234375
Dense2x30,Dense2x32,0,independent,0,Dense2x32_0_independent.png,8.4033203125
Dense2x30,Dense2x32,0,mean_relative,0,Dense2x32_0_mean_relative.png,7.0703125
Dense2x30,Dense2x32,0,second_place_relative,0,Dense2x32_0_second_place_relative.png,13.8427734375
Dense2x30,Dense2x32,1,independent,2,Dense2x32_1_independent.png,15.5517578125
Dense2x30,Dense2x32,1,mean_relative,2,Dense2x32_1_mean_relative.png,17.0068359375
Dense2x30,Dense2x32,1,second_place_relative,1,Dense2x32_1_second_place_relative.png,7.2607421875
Dense2x30,Dense2x32,3,independent,3,Dense2x32_3_independent.png,22.734375
Dense2x30,Dense2x32,3,mean_relative,3,Dense2x32_3_mean_relative.png,22.9345703125
Dense2x30,Dense2x32,3,second_place_relative,3,Dense2x32_3_second_place_relative.png,23.5791015625
Dense2x30,Dense2x34,0,independent,0,Dense2x34_0_independent.png,12.28515625
Dense2x30,Dense2x34,0,mean_relative,0,Dense2x34_0_mean_relative.png,12.6025390625
Dense2x30,Dense2x34,0,second_place_relative,0,Dense2x34_0_second_place_relative.png,14.7216796875
Dense2x30,Dense2x34,1,independent,3,Dense2x34_1_independent.png,5.263671875
Dense2x30,Dense2x34,1,mean_relative,3,Dense2x34_1_mean_relative.png,6.083984375
Dense2x30,Dense2x34,1,second_place_relative,1,Dense2x34_1_second_place_relative.png,5.0439453125
Dense2x30,Dense2x34,3,independent,3,Dense2x34_3_independent.png,17.998046875
Dense2x30,Dense2x34,3,mean_relative,3,Dense2x34_3_mean_relative.png,19.6435546875
Dense2x30,Dense2x34,3,second_place_relative,3,Dense2x34_3_second_place_relative.png,22.314453125
Dense2x30,Dense2x37,0,independent,0,Dense2x37_0_independent.png,13.7841796875
Dense2x30,Dense2x37,0,mean_relative,0,Dense2x37_0_mean_relative.png,3.84765625
Dense2x30,Dense2x37,0,second_place_relative,0,Dense2x37_0_second_place_relative.png,14.5263671875
Dense2x30,Dense2x37,1,independent,2,Dense2x37_1_independent.png,1.71875
Dense2x30,Dense2x37,1,mean_relative,2,Dense2x37_1_mean_relative.png,1.1572265625
Dense2x30,Dense2x37,1,second_place_relative,1,Dense2x37_1_second_place_relative.png,6.318359375
Dense2x30,Dense2x37,3,independent,3,Dense2x37_3_independent.png,20.2490234375
Dense2x30,Dense2x37,3,mean_relative,3,Dense2x37_3_mean_relative.png,22.451171875
Dense2x30,Dense2x37,3,second_place_relative,3,Dense2x37_3_second_place_relative.png,21.3623046875
Dense2x30,Dense2x39,0,independent,0,Dense2x39_0_independent.png,13.9892578125
Dense2x30,Dense2x39,0,mean_relative,0,Dense2x39_0_mean_relative.png,13.8525390625
Dense2x30,Dense2x39,0,second_place_relative,0,Dense2x39_0_second_place_relative.png,14.8291015625
Dense2x30,Dense2x39,1,independent,1,Dense2x39_1_independent.png,5.8203125
Dense2x30,Dense2x39,1,mean_relative,3,Dense2x39_1_mean_relative.png,3.37890625
Dense2x30,Dense2x39,1,second_place_relative,1,Dense2x39_1_second_place_relative.png,7.4853515625
Dense2x30,Dense2x39,3,independent,3,Dense2x39_3_independent.png,20.68359375
Dense2x30,Dense2x39,3,mean_relative,3,Dense2x39_3_mean_relative.png,21.2646484375
Dense2x30,Dense2x39,3,second_place_relative,3,Dense2x39_3_second_place_relative.png,20.6103515625
Dense2x30,Dense2x40,0,independent,0,Dense2x40_0_independent.png,14.0869140625
Dense2x30,Dense2x40,0,mean_relative,0,Dense2x40_0_mean_relative.png,14.619140625
Dense2x30,Dense2x40,0,second_place_relative,0,Dense2x40_0_second_place_relative.png,12.4755859375
Dense2x30,Dense2x40,1,independent,2,Dense2x40_1_independent.png,10.615234375
Dense2x30,Dense2x40,1,mean_relative,2,Dense2x40_1_mean_relative.png,13.9501953125
Dense2x30,Dense2x40,1,second_place_relative,1,Dense2x40_1_second_place_relative.png,5.8349609375
Dense2x30,Dense2x40,3,independent,3,Dense2x40_3_independent.png,22.0849609375
Dense2x30,Dense2x40,3,mean_relative,3,Dense2x40_3_mean_relative.png,20.0830078125
Dense2x30,Dense2x40,3,second_place_relative,3,Dense2x40_3_second_place_relative.png,19.4775390625
Dense2x30,Dense2x41,0,independent,0,Dense2x41_0_independent.png,10.185546875
Dense2x30,Dense2x41,0,mean_relative,0,Dense2x41_0_mean_relative.png,10.546875
Dense2x30,Dense2x41,0,second_place_relative,0,Dense2x41_0_second_place_relative.png,9.3359375
Dense2x30,Dense2x41,1,independent,2,Dense2x41_1_independent.png,7.5927734375
Dense2x30,Dense2x41,1,mean_relative,2,Dense2x41_1_mean_relative.png,11.767578125
Dense2x30,Dense2x41,1,second_place_relative,1,Dense2x41_1_second_place_relative.png,8.41796875
Dense2x30,Dense2x41,3,independent,3,Dense2x41_3_independent.png,22.080078125
Dense2x30,Dense2x41,3,mean_relative,3,Dense2x41_3_mean_relative.png,21.494140625
Dense2x30,Dense2x41,3,second_place_relative,3,Dense2x41_3_second_place_relative.png,21.8212890625
Dense2x30,Dense3x12,0,independent,5,Dense3x12_0_independent.png,4.3994140625
Dense2x30,Dense3x12,0,mean_relative,5,Dense3x12_0_mean_relative.png,4.8828125
Dense2x30,Dense3x12,0,second_place_relative,0,Dense3x12_0_second_place_relative.png,2.919921875
Dense2x30,Dense3x12,1,independent,7,Dense3x12_1_independent.png,5.5419921875
Dense2x30,Dense3x12,1,mean_relative,7,Dense3x12_1_mean_relative.png,6.38671875
Dense2x30,Dense3x12,1,second_place_relative,1,Dense3x12_1_second_place_relative.png,1.4111328125
Dense2x30,Dense3x12,3,independent,3,Dense3x12_3_independent.png,12.28515625
Dense2x30,Dense3x12,3,mean_relative,3,Dense3x12_3_mean_relative.png,11.9384765625
Dense2x30,Dense3x12,3,second_place_relative,3,Dense3x12_3_second_place_relative.png,17.412109375
Dense2x30,Dense3x19,0,independent,2,Dense3x19_0_independent.png,2.5244140625
Dense2x30,Dense3x19,0,mean_relative,2,Dense3x19_0_mean_relative.png,1.2744140625
Dense2x30,Dense3x19,0,second_place_relative,0,Dense3x19_0_second_place_relative.png,15.3564453125
Dense2x30,Dense3x19,1,independent,2,Dense3x19_1_independent.png,9.8779296875
Dense2x30,Dense3x19,1,mean_relative,2,Dense3x19_1_mean_relative.png,11.0205078125
Dense2x30,Dense3x19,1,second_place_relative,1,Dense3x19_1_second_place_relative.png,3.7255859375
Dense2x30,Dense3x19,3,independent,3,Dense3x19_3_independent.png,18.69140625
Dense2x30,Dense3x19,3,mean_relative,3,Dense3x19_3_mean_relative.png,17.1630859375
Dense2x30,Dense3x19,3,second_place_relative,3,Dense3x19_3_second_place_relative.png,17.3974609375
Dense2x30,Dense3x20,0,independent,0,Dense3x20_0_independent.png,10.29296875
Dense2x30,Dense3x20,0,mean_relative,0,Dense3x20_0_mean_relative.png,2.1435546875
Dense2x30,Dense3x20,0,second_place_relative,0,Dense3x20_0_second_place_relative.png,13.6083984375
Dense2x30,Dense3x20,1,independent,3,Dense3x20_1_independent.png,1.669921875
Dense2x30,Dense3x20,1,mean_relative,3,Dense3x20_1_mean_relative.png,5.2294921875
Dense2x30,Dense3x20,1,second_place_relative,3,Dense3x20_1_second_place_relative.png,4.7119140625
Dense2x30,Dense3x20,3,independent,3,Dense3x20_3_independent.png,9.6435546875
Dense2x30,Dense3x20,3,mean_relative,3,Dense3x20_3_mean_relative.png,9.765625
Dense2x30,Dense3x20,3,second_place_relative,3,Dense3x20_3_second_place_relative.png,16.6943359375
Dense2x30,Dense3x25,0,independent,0,Dense3x25_0_independent.png,4.39453125
Dense2x30,Dense3x25,0,mean_relative,0,Dense3x25_0_mean_relative.png,7.412109375
Dense2x30,Dense3x25,0,second_place_relative,0,Dense3x25_0_second_place_relative.png,13.4130859375
Dense2x30,Dense3x25,1,independent,1,Dense3x25_1_independent.png,1.26953125
Dense2x30,Dense3x25,1,mean_relative,1,Dense3x25_1_mean_relative.png,0.4736328125
Dense2x30,Dense3x25,1,second_place_relative,1,Dense3x25_1_second_place_relative.png,3.0078125
Dense2x30,Dense3x25,3,independent,3,Dense3x25_3_independent.png,18.61328125
Dense2x30,Dense3x25,3,mean_relative,3,Dense3x25_3_mean_relative.png,17.1728515625
Dense2x30,Dense3x25,3,second_place_relative,3,Dense3x25_3_second_place_relative.png,14.0869140625
Dense2x30,Dense3x29,0,independent,0,Dense3x29_0_independent.png,9.82421875
Dense2x30,Dense3x29,0,mean_relative,0,Dense3x29_0_mean_relative.png,10.869140625
Dense2x30,Dense3x29,0,second_place_relative,0,Dense3x29_0_second_place_relative.png,9.287109375
Dense2x30,Dense3x29,1,independent,7,Dense3x29_1_independent.png,1.005859375
Dense2x30,Dense3x29,1,mean_relative,7,Dense3x29_1_mean_relative.png,0.224609375
Dense2x30,Dense3x29,1,second_place_relative,1,Dense3x29_1_second_place_relative.png,2.8857421875
Dense2x30,Dense3x29,3,independent,3,Dense3x29_3_independent.png,2.978515625
Dense2x30,Dense3x29,3,mean_relative,3,Dense3x29_3_mean_relative.png,2.6171875
Dense2x30,Dense3x29,3,second_place_relative,3,Dense3x29_3_second_place_relative.png,12.734375
Dense2x30,Dense3x31,0,independent,0,Dense3x31_0_independent.png,8.017578125
Dense2x30,Dense3x31,0,mean_relative,0,Dense3x31_0_mean_relative.png,10.9423828125
Dense2x30,Dense3x31,0,second_place_relative,0,Dense3x31_0_second_place_relative.png,14.6533203125
Dense2x30,Dense3x31,1,independent,2,Dense3x31_1_independent.png,5.751953125
Dense2x30,Dense3x31,1,mean_relative,2,Dense3x31_1_mean_relative.png,6.3525390625
Dense2x30,Dense3x31,1,second_place_relative,1,Dense3x31_1_second_place_relative.png,4.443359375
Dense2x30,Dense3x31,3,independent,3,Dense3x31_3_independent.png,19.1455078125
Dense2x30,Dense3x31,3,mean_relative,3,Dense3x31_3_mean_relative.png,17.8515625
Dense2x30,Dense3x31,3,second_place_relative,3,Dense3x31_3_second_place_relative.png,19.16015625
Dense2x30,Dense3x32,0,independent,0,Dense3x32_0_independent.png,8.3056640625
Dense2x30,Dense3x32,0,mean_relative,0,Dense3x32_0_mean_relative.png,7.8125
Dense2x30,Dense3x32,0,second_place_relative,0,Dense3x32_0_second_place_relative.png,12.8515625
Dense2x30,Dense3x32,1,independent,2,Dense3x32_1_independent.png,2.2412109375
Dense2x30,Dense3x32,1,mean_relative,3,Dense3x32_1_mean_relative.png,4.1015625
Dense2x30,Dense3x32,1,second_place_relative,3,Dense3x32_1_second_place_relative.png,5.224609375
Dense2x30,Dense3x32,3,independent,3,Dense3x32_3_independent.png,22.20703125
Dense2x30,Dense3x32,3,mean_relative,3,Dense3x32_3_mean_relative.png,20.3076171875
Dense2x30,Dense3x32,3,second_place_relative,3,Dense3x32_3_second_place_relative.png,19.5458984375
Dense2x30,Dense3x33,0,independent,0,Dense3x33_0_independent.png,7.568359375
Dense2x30,Dense3x33,0,mean_relative,0,Dense3x33_0_mean_relative.png,6.85546875
Dense2x30,Dense3x33,0,second_place_relative,0,Dense3x33_0_second_place_relative.png,6.25
Dense2x30,Dense3x33,1,independent,1,Dense3x33_1_independent.png,0.41015625
Dense2x30,Dense3x33,1,second_place_relative,1,Dense3x33_1_second_place_relative.png,2.7490234375
Dense2x30,Dense3x33,3,independent,3,Dense3x33_3_independent.png,16.982421875
Dense2x30,Dense3x33,3,mean_relative,3,Dense3x33_3_mean_relative.png,18.4814453125
Dense2x30,Dense3x33,3,second_place_relative,3,Dense3x33_3_second_place_relative.png,19.892578125
Dense2x30,Dense3x36,0,independent,0,Dense3x36_0_independent.png,11.728515625
Dense2x30,Dense3x36,0,mean_relative,0,Dense3x36_0_mean_relative.png,10.52734375
Dense2x30,Dense3x36,0,second_place_relative,0,Dense3x36_0_second_place_relative.png,15.05859375
Dense2x30,Dense3x36,3,independent,3,Dense3x36_3_independent.png,18.955078125
Dense2x30,Dense3x36,3,second_place_relative,3,Dense3x36_3_second_place_relative.png,20.1220703125
Dense2x30,Dense3x38,0,second_place_relative,0,Dense3x38_0_second_place_relative.png,16.2158203125
Dense2x30,Dense3x38,3,independent,3,Dense3x38_3_independent.png,20.4443359375
Dense2x30,Dense3x38,3,mean_relative,3,Dense3x38_3_mean_relative.png,20.166015625
Dense2x30,Dense3x38,3,second_place_relative,3,Dense3x38_3_second_place_relative.png,15.41015625
Dense2x30,Dense4x15,0,independent,0,Dense4x15_0_independent.png,0.5908203125
Dense2x30,Dense4x15,0,mean_relative,2,Dense4x15_0_mean_relative.png,2.353515625
Dense2x30,Dense4x15,0,second_place_relative,2,Dense4x15_0_second_place_relative.png,2.8125
Dense2x30,Dense4x15,1,independent,2,Dense4x15_1_independent.png,9.0576171875
Dense2x30,Dense4x15,1,mean_relative,2,Dense4x15_1_mean_relative.png,9.4970703125
Dense2x30,Dense4x15,1,second_place_relative,2,Dense4x15_1_second_place_relative.png,6.865234375
Dense2x30,Dense4x15,3,independent,3,Dense4x15_3_independent.png,20.9912109375
Dense2x30,Dense4x15,3,mean_relative,3,Dense4x15_3_mean_relative.png,20.91796875
Dense2x30,Dense4x15,3,second_place_relative,3,Dense4x15_3_second_place_relative.png,18.2470703125
Dense2x30,Dense4x20,0,independent,3,Dense4x20_0_independent.png,2.1435546875
Dense2x30,Dense4x20,0,mean_relative,3,Dense4x20_0_mean_relative.png,4.384765625
Dense2x30,Dense4x20,0,second_place_relative,0,Dense4x20_0_second_place_relative.png,3.1298828125
Dense2x30,Dense4x20,1,independent,2,Dense4x20_1_independent.png,2.294921875
Dense2x30,Dense4x20,1,mean_relative,2,Dense4x20_1_mean_relative.png,4.0576171875
Dense2x30,Dense4x20,1,second_place_relative,2,Dense4x20_1_second_place_relative.png,0.244140625
Dense2x30,Dense4x20,3,independent,3,Dense4x20_3_independent.png,12.6123046875
Dense2x30,Dense4x20,3,mean_relative,3,Dense4x20_3_mean_relative.png,11.03515625
Dense2x30,Dense4x20,3,second_place_relative,3,Dense4x20_3_second_place_relative.png,18.7255859375
Dense2x30,Dense5x20,0,independent,0,Dense5x20_0_independent.png,3.876953125
Dense2x30,Dense5x20,0,mean_relative,0,Dense5x20_0_mean_relative.png,4.453125
Dense2x30,Dense5x20,0,second_place_relative,0,Dense5x20_0_second_place_relative.png,10.17578125
Dense2x30,Dense5x20,1,independent,2,Dense5x20_1_independent.png,8.173828125
Dense2x30,Dense5x20,1,mean_relative,2,Dense5x20_1_mean_relative.png,5.966796875
Dense2x30,Dense5x20,1,second_place_relative,2,Dense5x20_1_second_place_relative.png,6.4306640625
Dense2x30,Dense5x20,3,independent,3,Dense5x20_3_independent.png,1.4599609375
Dense2x30,Dense5x20,3,mean_relative,3,Dense5x20_3_mean_relative.png,1.7822265625
Dense2x30,Dense5x20,3,second_place_relative,3,Dense5x20_3_second_place_relative.png,12.138671875
Dense2x30,Dense6x10,0,independent,3,Dense6x10_0_independent.png,6.5966796875
Dense2x30,Dense6x10,0,mean_relative,3,Dense6x10_0_mean_relative.png,2.0947265625
Dense2x30,Dense6x10,0,second_place_relative,2,Dense6x10_0_second_place_relative.png,6.748046875
Dense2x30,Dense6x10,1,independent,6,Dense6x10_1_independent.png,4.501953125
Dense2x30,Dense6x10,1,mean_relative,6,Dense6x10_1_mean_relative.png,11.1572265625
Dense2x30,Dense6x10,1,second_place_relative,3,Dense6x10_1_second_place_relative.png,2.373046875
Dense2x30,Dense6x10,3,independent,3,Dense6x10_3_independent.png,6.142578125
Dense2x30,Dense6x10,3,mean_relative,3,Dense6x10_3_mean_relative.png,6.1865234375
Dense2x30,Dense6x10,3,second_place_relative,3,Dense6x10_3_second_place_relative.png,7.900390625
Dense3x20,Dense1x60,0,independent,0,Dense1x60_0_independent.png,14.31640625
Dense3x20,Dense1x60,0,mean_relative,0,Dense1x60_0_mean_relative.png,13.4326171875
Dense3x20,Dense1x60,0,second_place_relative,0,Dense1x60_0_second_place_relative.png,13.22265625
Dense3x20,Dense1x60,1,independent,2,Dense1x60_1_independent.png,2.0361328125
Dense3x20,Dense1x60,1,mean_relative,2,Dense1x60_1_mean_relative.png,7.0068359375
Dense3x20,Dense1x60,1,second_place_relative,1,Dense1x60_1_second_place_relative.png,8.06640625
Dense3x20,Dense1x60,3,independent,3,Dense1x60_3_independent.png,13.4228515625
Dense3x20,Dense1x60,3,mean_relative,3,Dense1x60_3_mean_relative.png,10.8349609375
Dense3x20,Dense1x60,3,second_place_relative,3,Dense1x60_3_second_place_relative.png,18.2763671875
Dense3x20,Dense2x12,0,independent,0,Dense2x12_0_independent.png,3.7109375
Dense3x20,Dense2x12,0,mean_relative,0,Dense2x12_0_mean_relative.png,8.7353515625
